Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%_opp,ORB%_opp,DRB%_opp,TRB%_opp,AST%_opp,STL%_opp,BLK%_opp,TOV%_opp,ORtg_opp,eFG%_diff,ORB%_diff,DRB%_diff,TRB%_diff,AST%_diff,STL%_diff,BLK%_diff,TOV%_diff,ORtg_diff,year,player
Off Court,CHI,158,0.444,27.9,76.8,50.4,69.9,11.0,7.5,15.1,94.5,0.463,23.2,72.1,49.6,52.0,7.9,6.5,15.8,100.0,-0.018,4.7,4.7,0.7,17.9,3.1,1.0,-0.6,-5.5,1997,Scottie Pippen
On − Off,CHI,83%,0.032,8.8,-5.2,3.1,-12.2,-1.3,2.0,-2.7,15.0,0.008,5.2,-8.8,-3.1,3.1,-1.8,0.2,0.1,1.2,0.023,3.6,3.6,6.2,-15.3,0.5,1.8,-2.9,13.8,1997,Scottie Pippen
On Court,MIN,46,0.494,28.3,64.1,44.7,55.6,12.5,6.0,9.8,109.8,0.507,35.9,71.7,55.3,78.8,7.3,3.3,17.5,110.0,-0.013,-7.6,-7.6,-10.6,-23.2,5.2,2.7,-7.7,-0.2,1997,Terry Porter
Off Court,MIN,97,0.484,30.2,72.1,47.6,61.9,6.8,9.0,9.5,110.0,0.604,27.9,69.8,52.4,74.4,6.8,6.4,10.5,128.3,-0.121,2.3,2.3,-4.9,-12.5,0.0,2.6,-1.0,-18.3,1997,Terry Porter
On − Off,MIN,32%,0.01,-1.9,-8.0,-2.9,-6.3,5.7,-3.0,0.3,-0.2,-0.097,8.0,1.9,2.9,4.4,0.5,-3.1,7.0,-18.3,0.108,-9.9,-9.9,-5.7,-10.7,5.2,0.1,-6.7,18.1,1997,Terry Porter
On Court,DET,17,0.5,18.8,56.3,37.5,63.6,5.7,29.4,18.8,100.0,0.362,43.8,81.3,62.5,77.8,3.1,0.0,17.1,102.9,0.138,-25.0,-25.0,-25.0,-14.1,2.6,29.4,1.6,-2.9,1997,Theo Ratliff
Off Court,DET,222,0.469,21.6,70.9,43.8,40.4,8.8,3.2,9.9,103.1,0.508,29.1,78.4,56.3,51.4,5.5,8.6,16.5,106.9,-0.039,-7.5,-7.5,-12.5,-11.0,3.3,-5.4,-6.6,-3.8,1997,Theo Ratliff
On − Off,DET,7%,0.031,-2.8,-14.6,-6.3,23.2,-3.1,26.2,8.9,-3.1,-0.146,14.7,2.9,6.2,26.4,-2.4,-8.6,0.6,-4.0,0.177,-17.5,-17.5,-12.5,-3.1,-0.7,34.8,8.2,0.9,1997,Theo Ratliff
On Court,ATL,120,0.449,32.4,70.8,51.7,48.1,3.6,8.5,17.6,99.1,0.51,29.2,67.6,48.3,51.5,10.0,8.7,10.2,111.6,-0.06,3.1,3.1,3.3,-3.5,-6.4,-0.2,7.4,-12.5,1997,Eldridge Recasner
Off Court,ATL,357,0.498,28.9,68.7,50.5,50.4,5.9,6.8,15.4,107.5,0.475,31.3,71.1,49.5,54.7,8.3,6.6,12.0,105.7,0.023,-2.4,-2.4,1.0,-4.3,-2.5,0.2,3.4,1.8,1997,Eldridge Recasner
On − Off,ATL,25%,-0.049,3.5,2.1,1.2,-2.3,-2.3,1.7,2.2,-8.4,0.035,-2.1,-3.5,-1.2,-3.2,1.7,2.1,-1.8,5.9,-0.083,5.5,5.5,2.3,0.8,-3.9,-0.4,4.0,-14.3,1997,Eldridge Recasner
On Court,DET,4,0.667,0.0,80.0,57.1,50.0,10.0,75.0,33.3,100.0,0.313,20.0,100.0,42.9,100.0,11.1,0.0,30.0,50.0,0.354,-20.0,-20.0,14.3,-50.0,-1.1,75.0,3.3,50.0,1997,Don Reid
Off Court,DET,235,0.469,21.6,69.1,42.9,41.9,8.5,3.9,10.1,102.9,0.5,30.9,78.4,57.1,52.3,5.2,8.0,16.2,108.0,-0.031,-9.3,-9.3,-14.1,-10.4,3.3,-4.2,-6.1,-5.0,1997,Don Reid
On − Off,DET,2%,0.198,-21.6,10.9,14.2,8.1,1.5,71.1,23.2,-2.9,-0.187,-10.9,21.6,-14.2,47.7,5.9,-8.0,13.8,-58.0,0.385,-10.7,-10.7,28.4,-39.6,-4.4,79.2,9.4,55.0,1997,Don Reid
On Court,CHH,135,0.506,31.9,75.5,51.7,50.0,7.4,5.8,12.0,112.0,0.615,24.5,68.1,48.3,63.2,8.0,5.4,15.6,118.4,-0.108,7.4,7.4,3.4,-13.2,-0.7,0.4,-3.5,-6.4,1997,Glen Rice
Off Court,CHH,7,0.15,25.0,66.7,36.4,100.0,14.3,0.0,20.0,53.3,0.875,33.3,75.0,63.6,66.7,6.7,0.0,14.3,171.4,-0.725,-8.3,-8.3,-27.3,33.3,7.6,0.0,5.7,-118.1,1997,Glen Rice
On − Off,CHH,95%,0.356,6.9,8.8,15.3,-50.0,-6.9,5.8,-8.0,58.7,-0.26,-8.8,-6.9,-15.3,-3.5,1.3,5.4,1.3,-53.0,0.617,15.7,15.7,30.7,-46.5,-8.3,0.4,-9.2,111.7,1997,Glen Rice
On Court,LAC,17,0.518,20.0,46.2,32.1,35.7,9.4,9.5,9.4,112.5,0.481,53.8,80.0,67.9,83.3,6.3,9.1,18.8,112.5,0.037,-33.8,-33.8,-35.7,-47.6,3.1,0.4,-9.4,0.0,1997,Pooh Richardson
Off Court,LAC,126,0.472,25.7,68.9,44.8,52.4,7.4,7.1,12.3,106.6,0.562,31.1,74.3,55.2,60.2,10.1,8.8,13.9,119.9,-0.09,-5.4,-5.4,-10.3,-7.8,-2.7,-1.7,-1.6,-13.3,1997,Pooh Richardson
On − Off,LAC,12%,0.046,-5.7,-22.7,-12.7,-16.7,2.0,2.4,-2.9,5.9,-0.081,22.7,5.7,12.7,23.1,-3.8,0.3,4.9,-7.4,0.127,-28.4,-28.4,-25.4,-39.8,5.8,2.1,-7.8,13.3,1997,Pooh Richardson
On Court,POR,160,0.479,28.4,68.8,47.9,60.7,6.2,7.3,16.9,102.8,0.483,31.2,71.6,52.1,71.4,7.9,10.1,13.1,109.6,-0.004,-2.8,-2.8,-4.2,-10.7,-1.7,-2.8,3.8,-6.9,1997,Isaiah Rider
Off Court,POR,31,0.481,36.0,71.4,52.2,58.3,7.0,8.1,12.5,108.9,0.563,28.6,64.0,47.8,50.0,8.9,6.7,10.5,119.3,-0.081,7.4,7.4,4.3,8.3,-1.9,1.4,2.0,-10.4,1997,Isaiah Rider
On − Off,POR,84%,-0.002,-7.6,-2.6,-4.3,2.4,-0.8,-0.8,4.4,-6.1,-0.08,2.6,7.6,4.3,21.4,-1.0,3.4,2.6,-9.7,0.077,-10.2,-10.2,-8.5,-19.0,0.2,-4.2,1.8,3.5,1997,Isaiah Rider
On Court,POR,160,0.49,29.6,70.0,48.6,60.2,6.4,7.2,16.8,105.7,0.513,30.0,70.4,51.4,65.8,8.1,9.8,11.5,116.3,-0.023,-0.4,-0.4,-2.7,-5.6,-1.6,-2.6,5.3,-10.6,1997,Clifford Robinson
Off Court,POR,31,0.419,29.2,65.4,48.0,61.1,5.7,8.6,12.5,91.7,0.405,34.6,70.8,52.0,76.5,8.3,7.5,18.9,83.0,0.014,-5.4,-5.4,-4.0,-15.4,-2.7,1.1,-6.4,8.6,1997,Clifford Robinson
On − Off,POR,84%,0.071,0.4,4.6,0.6,-0.9,0.7,-1.4,4.3,14.0,0.108,-4.6,-0.4,-0.6,-10.7,-0.2,2.3,-7.4,33.3,-0.037,5.0,5.0,1.3,9.8,1.1,-3.7,11.7,-19.2,1997,Clifford Robinson
On Court,MIN,30,0.563,30.3,69.2,47.5,59.4,6.8,6.1,5.0,125.0,0.489,30.8,69.7,52.5,71.4,5.0,0.0,11.9,115.3,0.073,-0.5,-0.5,-5.1,-12.1,1.8,6.1,-6.9,9.7,1997,James Robinson
Off Court,MIN,112,0.463,29.4,69.1,46.3,60.2,9.0,8.5,10.8,105.7,0.595,30.9,70.6,53.7,76.6,7.5,7.0,12.7,125.0,-0.132,-1.5,-1.5,-7.4,-16.4,1.4,1.6,-1.9,-19.3,1997,James Robinson
On − Off,MIN,21%,0.1,0.9,0.1,1.2,-0.8,-2.2,-2.4,-5.8,19.3,-0.106,-0.1,-0.9,-1.2,-5.2,-2.5,-7.0,-0.8,-9.7,0.205,1.0,1.0,2.3,4.3,0.4,4.5,-5.0,29.0,1997,James Robinson
On Court,POR,23,0.515,16.7,58.8,37.1,62.5,7.3,6.5,12.2,104.9,0.486,41.2,83.3,62.9,58.8,7.3,3.8,22.0,102.4,0.029,-24.5,-24.5,-25.7,3.7,0.0,2.6,-9.8,2.4,1997,Rumeal Robinson
Off Court,POR,168,0.475,31.2,70.5,50.0,60.0,6.2,7.6,16.7,103.6,0.498,29.5,68.8,50.0,68.4,8.2,10.1,11.4,112.4,-0.023,1.7,1.7,0.0,-8.4,-2.0,-2.5,5.3,-8.8,1997,Rumeal Robinson
On − Off,POR,12%,0.04,-14.5,-11.7,-12.9,2.5,1.1,-1.1,-4.5,1.3,-0.012,11.7,14.5,12.9,-9.6,-0.9,-6.3,10.6,-10.0,0.052,-26.2,-26.2,-25.7,12.1,2.0,5.1,-15.1,11.2,1997,Rumeal Robinson
On Court,CHI,531,0.457,36.5,74.4,54.5,58.2,9.3,9.3,14.5,103.2,0.476,25.6,63.5,45.5,54.9,7.2,5.8,15.3,101.8,-0.019,11.0,11.0,9.1,3.3,2.1,3.5,-0.7,1.4,1997,Dennis Rodman
Off Court,CHI,375,0.489,33.1,69.7,50.6,61.5,10.8,8.9,10.6,111.9,0.46,30.3,66.9,49.4,54.1,5.3,7.8,16.8,99.9,0.029,2.8,2.8,1.2,7.4,5.5,1.1,-6.2,12.0,1997,Dennis Rodman
On − Off,CHI,59%,-0.032,3.4,4.7,3.9,-3.3,-1.5,0.4,3.9,-8.7,0.016,-4.7,-3.4,-3.9,0.8,1.9,-2.0,-1.5,1.9,-0.048,8.2,8.2,7.9,-4.1,-3.4,2.4,5.5,-10.6,1997,Dennis Rodman
On Court,LAC,85,0.525,21.9,60.0,39.9,49.3,10.6,8.0,10.8,111.5,0.557,40.0,78.1,60.1,57.1,8.9,9.5,18.0,116.1,-0.031,-18.1,-18.1,-20.3,-7.9,1.6,-1.6,-7.2,-4.7,1997,Rodney Rogers
Off Court,LAC,58,0.401,29.1,76.3,48.4,51.6,2.9,6.3,13.6,101.0,0.544,23.7,70.9,51.6,72.5,10.7,7.7,8.8,123.5,-0.143,5.4,5.4,-3.2,-20.9,-7.7,-1.3,4.8,-22.6,1997,Rodney Rogers
On − Off,LAC,59%,0.124,-7.2,-16.3,-8.5,-2.3,7.7,1.7,-2.8,10.5,0.013,16.3,7.2,8.5,-15.4,-1.8,1.8,9.2,-7.4,0.112,-23.5,-23.5,-17.1,13.0,9.3,-0.3,-12.0,17.9,1997,Rodney Rogers
On Court,LAL,52,0.41,28.6,73.6,53.7,45.2,4.9,11.6,14.3,93.9,0.419,26.4,71.4,46.3,58.8,6.1,6.6,9.7,99.0,-0.008,2.2,2.2,7.4,-13.7,-1.3,5.0,4.6,-5.2,1997,Sean Rooks
Off Court,LAL,384,0.49,29.4,68.9,48.9,66.0,8.0,10.4,13.3,112.4,0.475,31.1,70.6,51.1,67.5,6.9,9.8,15.4,105.3,0.015,-1.8,-1.8,-2.3,-1.4,1.1,0.6,-2.1,7.1,1997,Sean Rooks
On − Off,LAL,12%,-0.08,-0.8,4.7,4.8,-20.8,-3.1,1.2,1.0,-18.5,-0.056,-4.7,0.8,-4.8,-8.7,-0.8,-3.2,-5.7,-6.3,-0.023,4.0,4.0,9.7,-12.3,-2.4,4.4,6.7,-12.3,1997,Sean Rooks
On Court,CHH,12,0.364,50.0,75.0,60.0,71.4,18.2,0.0,22.7,81.8,0.647,25.0,50.0,40.0,55.6,13.6,0.0,27.3,109.1,-0.283,25.0,25.0,20.0,15.9,4.5,0.0,-4.5,-27.3,1997,Malik Rose
Off Court,CHH,131,0.505,29.4,75.3,50.0,49.0,6.8,5.9,11.6,111.2,0.627,24.7,70.6,50.0,64.1,7.4,5.8,14.4,122.5,-0.123,4.6,4.6,0.0,-15.1,-0.7,0.1,-2.8,-11.3,1997,Malik Rose
On − Off,CHH,8%,-0.141,20.6,-0.3,10.0,22.4,11.4,-5.9,11.1,-29.4,0.02,0.3,-20.6,-10.0,-8.5,6.2,-5.8,12.9,-13.4,-0.16,20.4,20.4,20.0,31.0,5.2,-0.1,-1.7,-16.0,1997,Malik Rose
On Court,CHH,4,0.417,0.0,100.0,50.0,50.0,0.0,0.0,22.2,55.6,0.667,0.0,100.0,50.0,80.0,11.1,0.0,0.0,140.0,-0.25,0.0,0.0,0.0,-30.0,-11.1,0.0,22.2,-84.4,1997,Donald Royal
Off Court,CHH,138,0.494,32.5,74.2,51.0,50.5,8.1,5.7,12.2,110.6,0.627,25.8,67.5,49.0,62.8,7.8,5.4,16.1,120.6,-0.134,6.7,6.7,1.9,-12.3,0.2,0.3,-4.0,-10.0,1997,Donald Royal
On − Off,CHH,3%,-0.077,-32.5,25.8,-1.0,-0.5,-8.1,-5.7,10.0,-55.0,0.04,-25.8,32.5,1.0,17.2,3.3,-5.4,-16.1,19.4,-0.116,-6.7,-6.7,-1.9,-17.7,-11.3,-0.3,26.2,-74.4,1997,Donald Royal
On Court,UTA,758,0.487,29.6,73.5,51.9,63.8,8.1,9.1,12.6,109.4,0.488,26.5,70.4,48.1,56.4,7.4,8.9,13.1,107.5,-0.001,3.2,3.2,3.8,7.4,0.7,0.1,-0.5,1.8,1997,Bryon Russell
Off Court,UTA,204,0.475,29.3,72.7,54.0,67.9,9.7,7.4,15.5,98.7,0.465,27.3,70.7,46.0,69.5,9.7,10.5,13.4,111.1,0.011,1.9,1.9,7.9,-1.6,0.1,-3.1,2.2,-12.5,1997,Bryon Russell
On − Off,UTA,79%,0.012,0.3,0.8,-2.1,-4.1,-1.6,1.7,-2.9,10.7,0.023,-0.8,-0.3,2.1,-13.1,-2.3,-1.6,-0.3,-3.6,-0.012,1.3,1.3,-4.1,9.0,0.6,3.2,-2.7,14.3,1997,Bryon Russell
On Court,POR,107,0.472,30.8,69.5,49.1,63.4,7.1,5.3,20.8,98.0,0.528,30.5,69.2,50.9,70.0,10.2,10.2,13.3,117.3,-0.056,0.3,0.3,-1.7,-6.6,-3.0,-4.9,7.5,-19.4,1997,Arvydas Sabonis
Off Court,POR,84,0.488,27.9,68.8,47.7,56.7,5.3,10.3,10.1,111.4,0.453,31.3,72.1,52.3,62.7,5.4,8.5,11.8,103.3,0.035,-3.3,-3.3,-4.5,-6.1,-0.1,1.8,-1.8,8.1,1997,Arvydas Sabonis
On − Off,POR,56%,-0.016,2.9,0.7,1.4,6.7,1.8,-5.0,10.7,-13.4,0.075,-0.8,-2.9,-1.4,7.3,4.8,1.7,1.5,14.0,-0.091,3.6,3.6,2.8,-0.5,-2.9,-6.7,9.3,-27.5,1997,Arvydas Sabonis
