Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%_opp,ORB%_opp,DRB%_opp,TRB%_opp,AST%_opp,STL%_opp,BLK%_opp,TOV%_opp,ORtg_opp,eFG%_diff,ORB%_diff,DRB%_diff,TRB%_diff,AST%_diff,STL%_diff,BLK%_diff,TOV%_diff,ORtg_diff,year,player,tempkey
Off Court,ATL,357,0.498,28.9,68.7,50.5,50.4,5.9,6.8,15.4,107.5,0.475,31.3,71.1,49.5,54.7,8.3,6.6,12.0,105.7,0.023,-2.4,-2.4,1.0,-4.3,-2.5,0.2,3.4,1.8,1997,Eldridge Recasner,Eldridge Recasner1997
On − Off,ATL,25%,-0.049,3.5,2.1,1.2,-2.3,-2.3,1.7,2.2,-8.4,0.035,-2.1,-3.5,-1.2,-3.2,1.7,2.1,-1.8,5.9,-0.083,5.5,5.5,2.3,0.8,-3.9,-0.4,4.0,-14.3,1997,Eldridge Recasner,Eldridge Recasner1997
On Court,DET,4,0.667,0.0,80.0,57.1,50.0,10.0,75.0,33.3,100.0,0.313,20.0,100.0,42.9,100.0,11.1,0.0,30.0,50.0,0.354,-20.0,-20.0,14.3,-50.0,-1.1,75.0,3.3,50.0,1997,Don Reid,Don Reid1997
Off Court,DET,235,0.469,21.6,69.1,42.9,41.9,8.5,3.9,10.1,102.9,0.5,30.9,78.4,57.1,52.3,5.2,8.0,16.2,108.0,-0.031,-9.3,-9.3,-14.1,-10.4,3.3,-4.2,-6.1,-5.0,1997,Don Reid,Don Reid1997
On − Off,DET,2%,0.198,-21.6,10.9,14.2,8.1,1.5,71.1,23.2,-2.9,-0.187,-10.9,21.6,-14.2,47.7,5.9,-8.0,13.8,-58.0,0.385,-10.7,-10.7,28.4,-39.6,-4.4,79.2,9.4,55.0,1997,Don Reid,Don Reid1997
On Court,CHH,135,0.506,31.9,75.5,51.7,50.0,7.4,5.8,12.0,112.0,0.615,24.5,68.1,48.3,63.2,8.0,5.4,15.6,118.4,-0.108,7.4,7.4,3.4,-13.2,-0.7,0.4,-3.5,-6.4,1997,Glen Rice,Glen Rice1997
Off Court,CHH,7,0.15,25.0,66.7,36.4,100.0,14.3,0.0,20.0,53.3,0.875,33.3,75.0,63.6,66.7,6.7,0.0,14.3,171.4,-0.725,-8.3,-8.3,-27.3,33.3,7.6,0.0,5.7,-118.1,1997,Glen Rice,Glen Rice1997
On − Off,CHH,95%,0.356,6.9,8.8,15.3,-50.0,-6.9,5.8,-8.0,58.7,-0.26,-8.8,-6.9,-15.3,-3.5,1.3,5.4,1.3,-53.0,0.617,15.7,15.7,30.7,-46.5,-8.3,0.4,-9.2,111.7,1997,Glen Rice,Glen Rice1997
On Court,LAC,17,0.518,20.0,46.2,32.1,35.7,9.4,9.5,9.4,112.5,0.481,53.8,80.0,67.9,83.3,6.3,9.1,18.8,112.5,0.037,-33.8,-33.8,-35.7,-47.6,3.1,0.4,-9.4,0.0,1997,Pooh Richardson,Pooh Richardson1997
Off Court,LAC,126,0.472,25.7,68.9,44.8,52.4,7.4,7.1,12.3,106.6,0.562,31.1,74.3,55.2,60.2,10.1,8.8,13.9,119.9,-0.09,-5.4,-5.4,-10.3,-7.8,-2.7,-1.7,-1.6,-13.3,1997,Pooh Richardson,Pooh Richardson1997
On − Off,LAC,12%,0.046,-5.7,-22.7,-12.7,-16.7,2.0,2.4,-2.9,5.9,-0.081,22.7,5.7,12.7,23.1,-3.8,0.3,4.9,-7.4,0.127,-28.4,-28.4,-25.4,-39.8,5.8,2.1,-7.8,13.3,1997,Pooh Richardson,Pooh Richardson1997
On Court,POR,160,0.479,28.4,68.8,47.9,60.7,6.2,7.3,16.9,102.8,0.483,31.2,71.6,52.1,71.4,7.9,10.1,13.1,109.6,-0.004,-2.8,-2.8,-4.2,-10.7,-1.7,-2.8,3.8,-6.9,1997,Isaiah Rider,Isaiah Rider1997
Off Court,POR,31,0.481,36.0,71.4,52.2,58.3,7.0,8.1,12.5,108.9,0.563,28.6,64.0,47.8,50.0,8.9,6.7,10.5,119.3,-0.081,7.4,7.4,4.3,8.3,-1.9,1.4,2.0,-10.4,1997,Isaiah Rider,Isaiah Rider1997
On − Off,POR,84%,-0.002,-7.6,-2.6,-4.3,2.4,-0.8,-0.8,4.4,-6.1,-0.08,2.6,7.6,4.3,21.4,-1.0,3.4,2.6,-9.7,0.077,-10.2,-10.2,-8.5,-19.0,0.2,-4.2,1.8,3.5,1997,Isaiah Rider,Isaiah Rider1997
On Court,POR,160,0.49,29.6,70.0,48.6,60.2,6.4,7.2,16.8,105.7,0.513,30.0,70.4,51.4,65.8,8.1,9.8,11.5,116.3,-0.023,-0.4,-0.4,-2.7,-5.6,-1.6,-2.6,5.3,-10.6,1997,Clifford Robinson,Clifford Robinson1997
Off Court,POR,31,0.419,29.2,65.4,48.0,61.1,5.7,8.6,12.5,91.7,0.405,34.6,70.8,52.0,76.5,8.3,7.5,18.9,83.0,0.014,-5.4,-5.4,-4.0,-15.4,-2.7,1.1,-6.4,8.6,1997,Clifford Robinson,Clifford Robinson1997
On − Off,POR,84%,0.071,0.4,4.6,0.6,-0.9,0.7,-1.4,4.3,14.0,0.108,-4.6,-0.4,-0.6,-10.7,-0.2,2.3,-7.4,33.3,-0.037,5.0,5.0,1.3,9.8,1.1,-3.7,11.7,-19.2,1997,Clifford Robinson,Clifford Robinson1997
On Court,MIN,30,0.563,30.3,69.2,47.5,59.4,6.8,6.1,5.0,125.0,0.489,30.8,69.7,52.5,71.4,5.0,0.0,11.9,115.3,0.073,-0.5,-0.5,-5.1,-12.1,1.8,6.1,-6.9,9.7,1997,James Robinson,James Robinson1997
Off Court,MIN,112,0.463,29.4,69.1,46.3,60.2,9.0,8.5,10.8,105.7,0.595,30.9,70.6,53.7,76.6,7.5,7.0,12.7,125.0,-0.132,-1.5,-1.5,-7.4,-16.4,1.4,1.6,-1.9,-19.3,1997,James Robinson,James Robinson1997
On − Off,MIN,21%,0.1,0.9,0.1,1.2,-0.8,-2.2,-2.4,-5.8,19.3,-0.106,-0.1,-0.9,-1.2,-5.2,-2.5,-7.0,-0.8,-9.7,0.205,1.0,1.0,2.3,4.3,0.4,4.5,-5.0,29.0,1997,James Robinson,James Robinson1997
On Court,POR,23,0.515,16.7,58.8,37.1,62.5,7.3,6.5,12.2,104.9,0.486,41.2,83.3,62.9,58.8,7.3,3.8,22.0,102.4,0.029,-24.5,-24.5,-25.7,3.7,0.0,2.6,-9.8,2.4,1997,Rumeal Robinson,Rumeal Robinson1997
Off Court,POR,168,0.475,31.2,70.5,50.0,60.0,6.2,7.6,16.7,103.6,0.498,29.5,68.8,50.0,68.4,8.2,10.1,11.4,112.4,-0.023,1.7,1.7,0.0,-8.4,-2.0,-2.5,5.3,-8.8,1997,Rumeal Robinson,Rumeal Robinson1997
On − Off,POR,12%,0.04,-14.5,-11.7,-12.9,2.5,1.1,-1.1,-4.5,1.3,-0.012,11.7,14.5,12.9,-9.6,-0.9,-6.3,10.6,-10.0,0.052,-26.2,-26.2,-25.7,12.1,2.0,5.1,-15.1,11.2,1997,Rumeal Robinson,Rumeal Robinson1997
On Court,CHI,531,0.457,36.5,74.4,54.5,58.2,9.3,9.3,14.5,103.2,0.476,25.6,63.5,45.5,54.9,7.2,5.8,15.3,101.8,-0.019,11.0,11.0,9.1,3.3,2.1,3.5,-0.7,1.4,1997,Dennis Rodman,Dennis Rodman1997
Off Court,CHI,375,0.489,33.1,69.7,50.6,61.5,10.8,8.9,10.6,111.9,0.46,30.3,66.9,49.4,54.1,5.3,7.8,16.8,99.9,0.029,2.8,2.8,1.2,7.4,5.5,1.1,-6.2,12.0,1997,Dennis Rodman,Dennis Rodman1997
On − Off,CHI,59%,-0.032,3.4,4.7,3.9,-3.3,-1.5,0.4,3.9,-8.7,0.016,-4.7,-3.4,-3.9,0.8,1.9,-2.0,-1.5,1.9,-0.048,8.2,8.2,7.9,-4.1,-3.4,2.4,5.5,-10.6,1997,Dennis Rodman,Dennis Rodman1997
On Court,LAC,85,0.525,21.9,60.0,39.9,49.3,10.6,8.0,10.8,111.5,0.557,40.0,78.1,60.1,57.1,8.9,9.5,18.0,116.1,-0.031,-18.1,-18.1,-20.3,-7.9,1.6,-1.6,-7.2,-4.7,1997,Rodney Rogers,Rodney Rogers1997
Off Court,LAC,58,0.401,29.1,76.3,48.4,51.6,2.9,6.3,13.6,101.0,0.544,23.7,70.9,51.6,72.5,10.7,7.7,8.8,123.5,-0.143,5.4,5.4,-3.2,-20.9,-7.7,-1.3,4.8,-22.6,1997,Rodney Rogers,Rodney Rogers1997
On − Off,LAC,59%,0.124,-7.2,-16.3,-8.5,-2.3,7.7,1.7,-2.8,10.5,0.013,16.3,7.2,8.5,-15.4,-1.8,1.8,9.2,-7.4,0.112,-23.5,-23.5,-17.1,13.0,9.3,-0.3,-12.0,17.9,1997,Rodney Rogers,Rodney Rogers1997
On Court,LAL,52,0.41,28.6,73.6,53.7,45.2,4.9,11.6,14.3,93.9,0.419,26.4,71.4,46.3,58.8,6.1,6.6,9.7,99.0,-0.008,2.2,2.2,7.4,-13.7,-1.3,5.0,4.6,-5.2,1997,Sean Rooks,Sean Rooks1997
Off Court,LAL,384,0.49,29.4,68.9,48.9,66.0,8.0,10.4,13.3,112.4,0.475,31.1,70.6,51.1,67.5,6.9,9.8,15.4,105.3,0.015,-1.8,-1.8,-2.3,-1.4,1.1,0.6,-2.1,7.1,1997,Sean Rooks,Sean Rooks1997
On − Off,LAL,12%,-0.08,-0.8,4.7,4.8,-20.8,-3.1,1.2,1.0,-18.5,-0.056,-4.7,0.8,-4.8,-8.7,-0.8,-3.2,-5.7,-6.3,-0.023,4.0,4.0,9.7,-12.3,-2.4,4.4,6.7,-12.3,1997,Sean Rooks,Sean Rooks1997
On Court,CHH,12,0.364,50.0,75.0,60.0,71.4,18.2,0.0,22.7,81.8,0.647,25.0,50.0,40.0,55.6,13.6,0.0,27.3,109.1,-0.283,25.0,25.0,20.0,15.9,4.5,0.0,-4.5,-27.3,1997,Malik Rose,Malik Rose1997
Off Court,CHH,131,0.505,29.4,75.3,50.0,49.0,6.8,5.9,11.6,111.2,0.627,24.7,70.6,50.0,64.1,7.4,5.8,14.4,122.5,-0.123,4.6,4.6,0.0,-15.1,-0.7,0.1,-2.8,-11.3,1997,Malik Rose,Malik Rose1997
On − Off,CHH,8%,-0.141,20.6,-0.3,10.0,22.4,11.4,-5.9,11.1,-29.4,0.02,0.3,-20.6,-10.0,-8.5,6.2,-5.8,12.9,-13.4,-0.16,20.4,20.4,20.0,31.0,5.2,-0.1,-1.7,-16.0,1997,Malik Rose,Malik Rose1997
On Court,CHH,4,0.417,0.0,100.0,50.0,50.0,0.0,0.0,22.2,55.6,0.667,0.0,100.0,50.0,80.0,11.1,0.0,0.0,140.0,-0.25,0.0,0.0,0.0,-30.0,-11.1,0.0,22.2,-84.4,1997,Donald Royal,Donald Royal1997
Off Court,CHH,138,0.494,32.5,74.2,51.0,50.5,8.1,5.7,12.2,110.6,0.627,25.8,67.5,49.0,62.8,7.8,5.4,16.1,120.6,-0.134,6.7,6.7,1.9,-12.3,0.2,0.3,-4.0,-10.0,1997,Donald Royal,Donald Royal1997
On − Off,CHH,3%,-0.077,-32.5,25.8,-1.0,-0.5,-8.1,-5.7,10.0,-55.0,0.04,-25.8,32.5,1.0,17.2,3.3,-5.4,-16.1,19.4,-0.116,-6.7,-6.7,-1.9,-17.7,-11.3,-0.3,26.2,-74.4,1997,Donald Royal,Donald Royal1997
On Court,UTA,758,0.487,29.6,73.5,51.9,63.8,8.1,9.1,12.6,109.4,0.488,26.5,70.4,48.1,56.4,7.4,8.9,13.1,107.5,-0.001,3.2,3.2,3.8,7.4,0.7,0.1,-0.5,1.8,1997,Bryon Russell,Bryon Russell1997
Off Court,UTA,204,0.475,29.3,72.7,54.0,67.9,9.7,7.4,15.5,98.7,0.465,27.3,70.7,46.0,69.5,9.7,10.5,13.4,111.1,0.011,1.9,1.9,7.9,-1.6,0.1,-3.1,2.2,-12.5,1997,Bryon Russell,Bryon Russell1997
On − Off,UTA,79%,0.012,0.3,0.8,-2.1,-4.1,-1.6,1.7,-2.9,10.7,0.023,-0.8,-0.3,2.1,-13.1,-2.3,-1.6,-0.3,-3.6,-0.012,1.3,1.3,-4.1,9.0,0.6,3.2,-2.7,14.3,1997,Bryon Russell,Bryon Russell1997
On Court,POR,107,0.472,30.8,69.5,49.1,63.4,7.1,5.3,20.8,98.0,0.528,30.5,69.2,50.9,70.0,10.2,10.2,13.3,117.3,-0.056,0.3,0.3,-1.7,-6.6,-3.0,-4.9,7.5,-19.4,1997,Arvydas Sabonis,Arvydas Sabonis1997
Off Court,POR,84,0.488,27.9,68.8,47.7,56.7,5.3,10.3,10.1,111.4,0.453,31.3,72.1,52.3,62.7,5.4,8.5,11.8,103.3,0.035,-3.3,-3.3,-4.5,-6.1,-0.1,1.8,-1.8,8.1,1997,Arvydas Sabonis,Arvydas Sabonis1997
On − Off,POR,56%,-0.016,2.9,0.7,1.4,6.7,1.8,-5.0,10.7,-13.4,0.075,-0.8,-2.9,-1.4,7.3,4.8,1.7,1.5,14.0,-0.091,3.6,3.6,2.8,-0.5,-2.9,-6.7,9.3,-27.5,1997,Arvydas Sabonis,Arvydas Sabonis1997
On Court,ORL,91,0.536,19.2,71.4,44.8,47.1,8.6,10.5,9.7,114.5,0.508,28.6,80.8,55.2,70.7,6.1,6.3,16.7,104.3,0.029,-9.4,-9.4,-10.5,-23.6,2.6,4.2,-7.0,10.2,1997,Danny Schayes,Danny Schayes1997
Off Court,ORL,147,0.394,24.8,65.7,45.3,42.0,6.7,9.9,14.9,88.5,0.488,34.3,75.2,54.7,64.2,8.4,12.8,12.4,109.0,-0.094,-9.5,-9.5,-9.5,-22.2,-1.7,-2.9,2.5,-20.4,1997,Danny Schayes,Danny Schayes1997
On − Off,ORL,38%,0.142,-5.6,5.7,-0.5,5.1,1.9,0.6,-5.2,26.0,0.02,-5.7,5.6,0.5,6.5,-2.3,-6.5,4.3,-4.7,0.123,0.1,0.1,-1.0,-1.4,4.3,7.1,-9.5,30.6,1997,Danny Schayes,Danny Schayes1997
On Court,SEA,455,0.504,33.4,69.1,51.1,64.7,10.6,7.5,13.6,114.3,0.505,30.9,66.6,48.9,65.1,9.5,6.5,15.7,107.1,-0.001,2.5,2.5,2.2,-0.4,1.2,1.1,-2.2,7.2,1997,Detlef Schrempf,Detlef Schrempf1997
Off Court,SEA,128,0.46,28.8,68.2,47.0,60.0,10.4,7.6,11.6,103.6,0.437,31.8,71.2,53.0,67.5,8.4,7.4,16.1,96.8,0.023,-3.0,-3.0,-6.0,-7.5,2.1,0.2,-4.5,6.8,1997,Detlef Schrempf,Detlef Schrempf1997
On − Off,SEA,78%,0.044,4.6,0.9,4.1,4.7,0.2,-0.1,2.0,10.7,0.068,-0.9,-4.6,-4.1,-2.4,1.1,-0.9,-0.4,10.3,-0.024,5.5,5.5,8.2,7.1,-0.9,0.9,2.3,0.4,1997,Detlef Schrempf,Detlef Schrempf1997
On Court,LAL,133,0.57,30.9,71.7,52.9,63.1,8.2,13.4,12.1,123.0,0.372,28.3,69.1,47.1,69.1,6.3,8.2,15.2,91.4,0.198,2.6,2.6,5.7,-6.0,1.9,5.3,-3.0,31.6,1997,Byron Scott,Byron Scott1997
Off Court,LAL,304,0.441,28.6,68.6,48.1,64.2,7.4,9.2,13.9,104.5,0.506,31.4,71.4,51.9,65.6,7.1,9.9,14.4,110.3,-0.065,-2.8,-2.8,-3.8,-1.4,0.3,-0.6,-0.5,-5.7,1997,Byron Scott,Byron Scott1997
On − Off,LAL,30%,0.129,2.3,3.1,4.8,-1.1,0.8,4.2,-1.8,18.5,-0.134,-3.1,-2.3,-4.8,3.5,-0.8,-1.7,0.8,-18.9,0.263,5.4,5.4,9.5,-4.6,1.6,5.9,-2.5,37.3,1997,Byron Scott,Byron Scott1997
On Court,ORL,92,0.412,25.6,67.5,45.3,45.5,7.2,9.6,13.2,92.2,0.516,32.5,74.4,54.7,65.3,8.4,13.8,9.6,116.2,-0.104,-6.9,-6.9,-9.4,-19.8,-1.2,-4.1,3.6,-24.0,1997,Dennis Scott,Dennis Scott1997
Off Court,ORL,146,0.472,20.8,67.7,44.9,43.6,7.6,10.4,12.7,102.7,0.48,32.3,79.2,55.1,67.4,6.9,7.8,16.8,101.5,-0.008,-11.5,-11.5,-10.1,-23.8,0.7,2.6,-4.1,1.2,1997,Dennis Scott,Dennis Scott1997
On − Off,ORL,39%,-0.06,4.8,-0.2,0.4,1.9,-0.4,-0.8,0.5,-10.5,0.036,0.2,-4.8,-0.4,-2.1,1.5,6.0,-7.2,14.7,-0.096,4.6,4.6,0.7,4.0,-1.9,-6.7,7.7,-25.2,1997,Dennis Scott,Dennis Scott1997
On Court,LAC,80,0.465,23.4,71.2,46.3,52.0,4.1,8.0,17.5,99.3,0.593,28.8,76.6,53.7,65.2,14.7,7.9,12.3,127.4,-0.128,-5.4,-5.4,-7.3,-13.2,-10.6,0.1,5.2,-28.1,1997,Malik Sealy,Malik Sealy1997
Off Court,LAC,64,0.491,26.6,59.1,39.8,47.9,12.0,6.6,5.1,117.1,0.5,40.9,73.4,60.2,59.1,3.4,9.9,17.1,108.5,-0.009,-14.3,-14.3,-20.4,-11.2,8.5,-3.3,-12.0,8.5,1997,Malik Sealy,Malik Sealy1997
On − Off,LAC,56%,-0.026,-3.2,12.1,6.5,4.1,-7.9,1.4,12.4,-17.8,0.093,-12.1,3.2,-6.5,6.1,11.3,-2.0,-4.8,18.9,-0.119,8.9,8.9,13.1,-2.0,-19.1,3.4,17.2,-36.6,1997,Malik Sealy,Malik Sealy1997
On Court,ORL,87,0.368,25.6,72.5,46.5,33.3,6.3,10.5,17.8,79.6,0.541,27.5,74.4,53.5,71.0,10.8,13.2,11.9,112.6,-0.173,-2.0,-2.0,-7.1,-37.7,-4.5,-2.6,5.9,-33.0,1997,Rony Seikaly,Rony Seikaly1997
Off Court,ORL,152,0.496,21.0,65.2,44.3,49.5,8.1,9.8,10.0,109.6,0.467,34.8,79.0,55.7,63.3,5.6,8.1,15.2,104.1,0.029,-13.8,-13.8,-11.5,-13.8,2.6,1.7,-5.2,5.6,1997,Rony Seikaly,Rony Seikaly1997
On − Off,ORL,36%,-0.128,4.6,7.3,2.2,-16.2,-1.8,0.7,7.8,-30.0,0.074,-7.3,-4.6,-2.2,7.7,5.2,5.1,-3.3,8.5,-0.202,11.8,11.8,4.4,-23.9,-7.1,-4.3,11.1,-38.6,1997,Rony Seikaly,Rony Seikaly1997
On Court,ORL,81,0.403,21.4,68.8,44.0,45.5,6.1,9.8,17.4,86.1,0.54,31.3,78.6,56.0,67.7,9.7,10.4,12.2,116.3,-0.137,-9.8,-9.8,-11.9,-22.2,-3.6,-0.6,5.1,-30.2,1997,Brian Shaw,Brian Shaw1997
Off Court,ORL,158,0.47,23.6,67.1,45.6,43.8,8.2,10.2,10.6,104.9,0.47,32.9,76.4,54.4,65.7,6.4,10.1,14.9,102.5,0.0,-9.3,-9.3,-8.8,-21.9,1.8,0.2,-4.3,2.5,1997,Brian Shaw,Brian Shaw1997
On − Off,ORL,34%,-0.067,-2.2,1.7,-1.6,1.7,-2.1,-0.4,6.8,-18.8,0.07,-1.6,2.2,1.6,2.0,3.3,0.3,-2.7,13.8,-0.137,-0.5,-0.5,-3.1,-0.3,-5.4,-0.8,9.4,-32.7,1997,Brian Shaw,Brian Shaw1997
On Court,ATL,418,0.486,28.9,69.0,50.3,49.8,5.4,7.3,15.2,106.2,0.481,31.0,71.1,49.7,53.1,8.1,7.0,11.4,107.4,0.006,-2.1,-2.1,0.6,-3.3,-2.8,0.3,3.8,-1.1,1997,Steve Smith,Steve Smith1997
Off Court,ATL,59,0.478,36.0,70.9,54.3,50.0,4.5,6.3,21.5,99.1,0.505,29.1,64.0,45.7,58.0,13.1,8.3,12.6,106.3,-0.027,6.9,6.9,8.6,-8.0,-8.6,-2.0,8.9,-7.2,1997,Steve Smith,Steve Smith1997
On − Off,ATL,88%,0.008,-7.1,-1.9,-4.0,-0.2,0.9,1.0,-6.3,7.1,-0.024,1.9,7.1,4.0,-4.9,-5.0,-1.3,-1.2,1.1,0.033,-9.0,-9.0,-8.0,4.7,5.8,2.3,-5.1,6.1,1997,Steve Smith,Steve Smith1997
On Court,CHH,9,0.292,10.0,100.0,50.0,100.0,5.9,9.1,17.6,70.6,0.5,0.0,90.0,50.0,66.7,11.8,0.0,17.6,76.5,-0.208,10.0,10.0,0.0,33.3,-5.9,9.1,0.0,-5.9,1997,Tony Smith,Tony Smith1997
Off Court,CHH,134,0.502,33.3,73.0,51.0,49.1,7.9,5.2,12.1,111.3,0.637,27.0,66.7,49.0,63.3,7.7,5.5,15.4,124.5,-0.135,6.4,6.4,2.0,-14.3,0.2,-0.3,-3.2,-13.1,1997,Tony Smith,Tony Smith1997
On − Off,CHH,6%,-0.21,-23.3,27.0,-1.0,50.9,-2.0,3.9,5.5,-40.7,-0.137,-27.0,23.3,1.0,3.4,4.1,-5.5,2.2,-48.0,-0.073,3.6,3.6,-2.0,47.6,-6.1,9.4,3.2,7.2,1997,Tony Smith,Tony Smith1997
On Court,SEA,47,0.533,31.3,64.1,46.0,62.8,16.0,8.7,7.5,119.4,0.453,35.9,68.8,54.0,63.3,6.5,8.6,21.3,96.8,0.08,-4.6,-4.6,-8.0,-0.5,9.5,0.1,-13.7,22.5,1997,Eric Snow,Eric Snow1997
Off Court,SEA,536,0.49,32.4,69.3,50.5,63.8,10.1,7.5,13.6,111.2,0.494,30.7,67.6,49.5,65.7,9.5,6.5,15.3,105.6,-0.004,1.7,1.7,1.1,-1.9,0.6,1.0,-1.7,5.6,1997,Eric Snow,Eric Snow1997
On − Off,SEA,8%,0.043,-1.1,-5.2,-4.5,-1.0,5.9,1.2,-6.1,8.2,-0.041,5.2,1.2,4.5,-2.4,-3.0,2.1,6.0,-8.8,0.084,-6.3,-6.3,-9.1,1.4,8.9,-0.9,-12.0,16.9,1997,Eric Snow,Eric Snow1997
On Court,NYK,253,0.495,25.4,73.6,50.6,62.6,9.4,6.3,15.9,102.6,0.431,26.4,74.6,49.4,54.7,8.6,7.7,15.9,93.7,0.064,-1.0,-1.0,1.2,7.9,0.8,-1.4,0.0,8.9,1997,John Starks,John Starks1997
Off Court,NYK,224,0.514,25.4,73.5,49.7,60.4,10.1,6.7,16.7,105.6,0.523,26.5,74.6,50.3,52.7,9.0,9.0,14.9,107.7,-0.009,-1.1,-1.1,-0.5,7.6,1.1,-2.3,1.8,-2.1,1997,John Starks,John Starks1997
On − Off,NYK,53%,-0.019,0.0,0.1,0.9,2.2,-0.7,-0.4,-0.8,-3.0,-0.092,-0.1,0.0,-0.9,2.0,-0.4,-1.3,1.0,-14.0,0.073,0.1,0.1,1.7,0.3,-0.3,0.9,-1.8,11.0,1997,John Starks,John Starks1997
On Court,SEA,16,0.741,11.1,54.5,35.0,55.6,23.7,20.0,8.3,141.7,0.396,45.5,88.9,65.0,75.0,8.3,11.1,28.9,78.9,0.345,-34.3,-34.3,-30.0,-19.4,15.4,8.9,-20.6,62.7,1997,Larry Stewart,Larry Stewart1997
Off Court,SEA,567,0.487,32.7,69.2,50.4,64.1,10.2,7.3,13.3,110.9,0.493,30.8,67.3,49.6,65.4,9.3,6.6,15.4,105.8,-0.006,1.9,1.9,0.9,-1.3,0.9,0.7,-2.1,5.2,1997,Larry Stewart,Larry Stewart1997
On − Off,SEA,3%,0.254,-21.6,-14.7,-15.4,-8.5,13.5,12.7,-5.0,30.8,-0.097,14.7,21.6,15.4,9.6,-1.0,4.5,13.5,-26.9,0.351,-36.2,-36.2,-30.9,-18.1,14.5,8.2,-18.5,57.5,1997,Larry Stewart,Larry Stewart1997
On Court,UTA,733,0.481,30.3,73.1,52.5,67.5,8.8,9.0,13.2,106.3,0.486,26.9,69.7,47.5,61.2,7.9,9.7,13.3,108.2,-0.004,3.3,3.3,5.0,6.3,0.9,-0.7,-0.1,-1.9,1997,John Stockton,John Stockton1997
Off Court,UTA,229,0.496,27.1,74.2,51.8,55.8,7.4,7.7,13.3,109.4,0.474,25.8,72.9,48.2,52.0,7.9,7.8,12.7,108.5,0.022,1.3,1.3,3.5,3.8,-0.5,-0.1,0.6,0.9,1997,John Stockton,John Stockton1997
On − Off,UTA,76%,-0.015,3.2,-1.1,0.7,11.7,1.4,1.3,-0.1,-3.1,0.012,1.1,-3.2,-0.7,9.2,0.0,1.9,0.6,-0.3,-0.026,2.0,2.0,1.5,2.5,1.4,-0.6,-0.7,-2.8,1997,John Stockton,John Stockton1997
On Court,MIA,15,0.604,27.3,90.0,57.1,76.9,8.8,4.8,21.2,109.1,0.648,10.0,72.7,42.9,68.8,15.2,0.0,11.8,120.6,-0.044,17.3,17.3,14.3,8.2,-6.3,4.8,9.4,-11.5,1997,Mark Strickland,Mark Strickland1997
Off Court,MIA,797,0.465,27.2,71.0,49.5,57.7,7.7,8.7,16.3,98.1,0.437,29.0,72.8,50.5,54.8,10.1,9.4,15.0,97.9,0.027,-1.8,-1.8,-1.0,2.9,-2.4,-0.7,1.3,0.2,1997,Mark Strickland,Mark Strickland1997
On − Off,MIA,2%,0.139,0.1,19.0,7.6,19.2,1.1,-3.9,4.9,11.0,0.211,-19.0,-0.1,-7.6,14.0,5.1,-9.4,-3.2,22.7,-0.071,19.1,19.1,15.3,5.3,-3.9,5.5,8.1,-11.7,1997,Mark Strickland,Mark Strickland1997
On Court,WSB,124,0.503,31.1,62.6,48.2,52.8,5.2,10.3,15.4,108.1,0.486,37.4,68.9,51.8,51.0,9.0,6.1,13.0,112.6,0.017,-6.3,-6.3,-3.6,1.8,-3.8,4.2,2.3,-4.5,1997,Rod Strickland,Rod Strickland1997
Off Court,WSB,19,0.518,37.5,46.2,41.4,30.8,5.3,0.0,17.1,131.4,0.529,53.8,62.5,58.6,58.8,8.6,14.3,15.8,115.8,-0.012,-16.3,-16.3,-17.2,-28.1,-3.3,-14.3,1.4,15.6,1997,Rod Strickland,Rod Strickland1997
On − Off,WSB,87%,-0.015,-6.4,16.4,6.8,22.0,-0.1,10.3,-1.7,-23.3,-0.043,-16.4,6.4,-6.8,-7.8,0.4,-8.2,-2.8,-3.2,0.029,10.0,10.0,13.6,29.9,-0.5,18.5,0.9,-20.1,1997,Rod Strickland,Rod Strickland1997
On Court,ORL,194,0.434,24.0,65.5,44.5,42.1,7.0,8.6,14.0,95.5,0.508,34.5,76.0,55.5,66.4,8.1,11.1,13.5,112.6,-0.074,-10.5,-10.5,-10.9,-24.3,-1.0,-2.5,0.6,-17.1,1997,Derek Strong,Derek Strong1997
Off Court,ORL,45,0.5,17.9,76.9,47.4,51.4,9.2,16.3,8.7,109.8,0.435,23.1,82.1,52.6,66.7,5.4,6.8,16.1,86.2,0.065,-5.1,-5.1,-5.1,-15.2,3.8,9.5,-7.4,23.6,1997,Derek Strong,Derek Strong1997
On − Off,ORL,81%,-0.066,6.1,-11.4,-2.9,-9.3,-2.2,-7.7,5.3,-14.3,0.073,11.4,-6.1,2.9,-0.3,2.7,4.3,-2.6,26.4,-0.139,-5.4,-5.4,-5.8,-9.1,-4.8,-12.0,8.0,-40.7,1997,Derek Strong,Derek Strong1997
On Court,DET,151,0.454,20.0,69.7,42.0,46.1,7.8,2.4,10.7,96.9,0.539,30.3,80.0,58.0,56.9,6.1,8.2,15.9,114.3,-0.084,-10.3,-10.3,-16.1,-10.8,1.6,-5.8,-5.2,-17.4,1997,Otis Thorpe,Otis Thorpe1997
