Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%_opp,ORB%_opp,DRB%_opp,TRB%_opp,AST%_opp,STL%_opp,BLK%_opp,TOV%_opp,ORtg_opp,eFG%_diff,ORB%_diff,DRB%_diff,TRB%_diff,AST%_diff,STL%_diff,BLK%_diff,TOV%_diff,ORtg_diff,year,player,tempkey
On Court,NYK,3261,0.485,24.1,72.5,49.3,54.6,7.1,6.5,13.5,103.1,0.453,27.5,75.9,50.7,59.0,8.0,6.4,13.0,100.1,0.032,-3.4,-3.4,-1.4,-4.4,-0.9,0.2,0.5,3.0,2000,Latrell Sprewell,Latrell Sprewell2000
Off Court,NYK,680,0.466,27.9,76.2,51.5,55.9,6.2,7.4,14.3,101.0,0.468,23.8,72.1,48.5,61.0,9.1,7.1,11.5,103.7,-0.002,4.1,4.1,3.1,-5.1,-2.9,0.3,2.8,-2.7,2000,Latrell Sprewell,Latrell Sprewell2000
On − Off,NYK,83%,0.019,-3.8,-3.7,-2.2,-1.3,0.9,-0.9,-0.8,2.1,-0.015,3.7,3.8,2.2,-2.0,-1.1,-0.7,1.5,-3.6,0.034,-7.5,-7.5,-4.5,0.7,2.0,-0.1,-2.3,5.7,2000,Latrell Sprewell,Latrell Sprewell2000
On Court,CLE,196,0.438,25.7,67.1,45.2,64.5,9.1,7.9,15.6,94.3,0.443,32.9,74.3,54.8,67.6,8.9,10.5,13.3,103.2,-0.005,-7.3,-7.3,-9.7,-3.2,0.2,-2.6,2.3,-8.9,2000,Ryan Stack,Ryan Stack2000
Off Court,CLE,3753,0.469,28.4,70.8,49.6,65.2,9.0,6.5,14.8,99.8,0.476,29.2,71.6,50.4,65.0,8.3,8.5,14.8,105.6,-0.007,-0.8,-0.8,-0.8,0.2,0.7,-2.0,0.1,-5.9,2000,Ryan Stack,Ryan Stack2000
On − Off,CLE,5%,-0.031,-2.7,-3.7,-4.4,-0.7,0.1,1.4,0.8,-5.5,-0.033,3.7,2.7,4.4,2.6,0.6,2.0,-1.5,-2.4,0.002,-6.5,-6.5,-8.9,-3.4,-0.5,-0.6,2.2,-3.0,2000,Ryan Stack,Ryan Stack2000
On Court,DET,3130,0.495,26.5,71.4,48.9,56.2,8.4,4.6,14.0,107.0,0.507,28.6,73.5,51.1,60.9,8.5,7.3,13.8,108.3,-0.011,-2.1,-2.1,-2.3,-4.7,-0.1,-2.7,0.2,-1.4,2000,Jerry Stackhouse,Jerry Stackhouse2000
Off Court,DET,809,0.478,28.0,72.8,50.8,55.8,8.8,6.2,13.5,105.6,0.468,27.2,72.0,49.2,59.8,7.2,6.9,16.2,100.2,0.01,0.8,0.8,1.6,-4.0,1.7,-0.7,-2.7,5.4,2000,Jerry Stackhouse,Jerry Stackhouse2000
On − Off,DET,79%,0.017,-1.5,-1.4,-1.9,0.4,-0.4,-1.6,0.5,1.4,0.039,1.4,1.5,1.9,1.1,1.3,0.4,-2.4,8.1,-0.021,-2.9,-2.9,-3.9,-0.7,-1.8,-2.0,2.9,-6.8,2000,Jerry Stackhouse,Jerry Stackhouse2000
On Court,GSW,1101,.460,33.4,68.3,50.2,64.2,8.5,5.1,13.0,101.5,.487,31.7,66.6,49.8,63.7,8.4,7.7,14.6,105.4,-.026,+1.7,+1.7,+0.4,+0.5,+0.1,-2.5,-1.6,-3.8,2000,John Starks,John Starks2000
Off Court,GSW,2819,.437,32.3,69.4,49.5,60.8,9.6,6.7,14.4,97.6,.503,30.6,67.7,50.5,64.6,8.8,8.3,15.1,108.7,-.066,+1.7,+1.7,-1.0,-3.8,+0.7,-1.6,-0.8,-11.1,2000,John Starks,John Starks2000
On − Off,GSW,28%,+.023,+1.1,-1.1,+0.7,+3.4,-1.1,-1.6,-1.4,+3.9,-.016,+1.1,-1.1,-0.7,-0.9,-0.4,-0.6,-0.5,-3.3,+.040,+0.0,+0.0,+1.4,+4.3,-0.6,-0.9,-0.8,+7.3,2000,John Starks,John Starks2000
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,2000,John Starks,John Starks2000
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,2000,John Starks,John Starks2000
On Court,CHI,82,.471,29.5,68.1,48.0,67.2,8.0,6.7,14.2,100.6,.496,31.9,70.5,52.0,59.3,11.0,6.4,13.3,106.7,-.025,-2.5,-2.5,-4.0,+7.9,-3.0,+0.2,+0.9,-6.0,2000,John Starks,John Starks2000
Off Court,CHI,3852,.442,29.9,69.9,49.6,63.7,8.8,7.2,18.5,93.0,.484,30.1,70.1,50.4,65.3,11.4,8.9,14.0,104.7,-.042,-0.1,-0.1,-0.8,-1.7,-2.6,-1.8,+4.5,-11.8,2000,John Starks,John Starks2000
On − Off,CHI,2%,+.029,-0.4,-1.8,-1.6,+3.5,-0.8,-0.5,-4.3,+7.6,+.012,+1.8,+0.4,+1.6,-6.0,-0.4,-2.5,-0.7,+2.0,+.017,-2.4,-2.4,-3.2,+9.6,-0.4,+2.0,-3.6,+5.8,2000,John Starks,John Starks2000
On Court,GSW,1101,.460,33.4,68.3,50.2,64.2,8.5,5.1,13.0,101.5,.487,31.7,66.6,49.8,63.7,8.4,7.7,14.6,105.4,-.026,+1.7,+1.7,+0.4,+0.5,+0.1,-2.5,-1.6,-3.8,2000,John Starks,John Starks2000
Off Court,GSW,2819,.437,32.3,69.4,49.5,60.8,9.6,6.7,14.4,97.6,.503,30.6,67.7,50.5,64.6,8.8,8.3,15.1,108.7,-.066,+1.7,+1.7,-1.0,-3.8,+0.7,-1.6,-0.8,-11.1,2000,John Starks,John Starks2000
On − Off,GSW,28%,+.023,+1.1,-1.1,+0.7,+3.4,-1.1,-1.6,-1.4,+3.9,-.016,+1.1,-1.1,-0.7,-0.9,-0.4,-0.6,-0.5,-3.3,+.040,+0.0,+0.0,+1.4,+4.3,-0.6,-0.9,-0.8,+7.3,2000,John Starks,John Starks2000
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,2000,John Starks,John Starks2000
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,2000,John Starks,John Starks2000
On Court,CHI,82,.471,29.5,68.1,48.0,67.2,8.0,6.7,14.2,100.6,.496,31.9,70.5,52.0,59.3,11.0,6.4,13.3,106.7,-.025,-2.5,-2.5,-4.0,+7.9,-3.0,+0.2,+0.9,-6.0,2000,John Starks,John Starks2000
Off Court,CHI,3852,.442,29.9,69.9,49.6,63.7,8.8,7.2,18.5,93.0,.484,30.1,70.1,50.4,65.3,11.4,8.9,14.0,104.7,-.042,-0.1,-0.1,-0.8,-1.7,-2.6,-1.8,+4.5,-11.8,2000,John Starks,John Starks2000
On − Off,CHI,2%,+.029,-0.4,-1.8,-1.6,+3.5,-0.8,-0.5,-4.3,+7.6,+.012,+1.8,+0.4,+1.6,-6.0,-0.4,-2.5,-0.7,+2.0,+.017,-2.4,-2.4,-3.2,+9.6,-0.4,+2.0,-3.6,+5.8,2000,John Starks,John Starks2000
On Court,GSW,1101,.460,33.4,68.3,50.2,64.2,8.5,5.1,13.0,101.5,.487,31.7,66.6,49.8,63.7,8.4,7.7,14.6,105.4,-.026,+1.7,+1.7,+0.4,+0.5,+0.1,-2.5,-1.6,-3.8,2000,John Starks,John Starks2000
Off Court,GSW,2819,.437,32.3,69.4,49.5,60.8,9.6,6.7,14.4,97.6,.503,30.6,67.7,50.5,64.6,8.8,8.3,15.1,108.7,-.066,+1.7,+1.7,-1.0,-3.8,+0.7,-1.6,-0.8,-11.1,2000,John Starks,John Starks2000
On − Off,GSW,28%,+.023,+1.1,-1.1,+0.7,+3.4,-1.1,-1.6,-1.4,+3.9,-.016,+1.1,-1.1,-0.7,-0.9,-0.4,-0.6,-0.5,-3.3,+.040,+0.0,+0.0,+1.4,+4.3,-0.6,-0.9,-0.8,+7.3,2000,John Starks,John Starks2000
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,2000,John Starks,John Starks2000
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,2000,John Starks,John Starks2000
On Court,CHI,82,.471,29.5,68.1,48.0,67.2,8.0,6.7,14.2,100.6,.496,31.9,70.5,52.0,59.3,11.0,6.4,13.3,106.7,-.025,-2.5,-2.5,-4.0,+7.9,-3.0,+0.2,+0.9,-6.0,2000,John Starks,John Starks2000
Off Court,CHI,3852,.442,29.9,69.9,49.6,63.7,8.8,7.2,18.5,93.0,.484,30.1,70.1,50.4,65.3,11.4,8.9,14.0,104.7,-.042,-0.1,-0.1,-0.8,-1.7,-2.6,-1.8,+4.5,-11.8,2000,John Starks,John Starks2000
On − Off,CHI,2%,+.029,-0.4,-1.8,-1.6,+3.5,-0.8,-0.5,-4.3,+7.6,+.012,+1.8,+0.4,+1.6,-6.0,-0.4,-2.5,-0.7,+2.0,+.017,-2.4,-2.4,-3.2,+9.6,-0.4,+2.0,-3.6,+5.8,2000,John Starks,John Starks2000
On Court,SEA,200,0.438,32.6,66.1,47.7,55.9,9.9,9.1,14.6,97.6,0.507,33.9,67.4,52.3,62.4,8.5,7.7,16.5,106.6,-0.069,-1.3,-1.3,-4.5,-6.6,1.4,1.4,-1.9,-9.0,2000,Vladimir Stepania,Vladimir Stepania2000
Off Court,SEA,3734,0.489,28.3,69.8,48.9,60.6,8.4,5.9,11.8,106.2,0.482,30.2,71.7,51.1,61.9,7.6,8.1,14.4,103.8,0.008,-1.9,-1.9,-2.2,-1.2,0.8,-2.2,-2.6,2.4,2000,Vladimir Stepania,Vladimir Stepania2000
On − Off,SEA,5%,-0.051,4.3,-3.7,-1.2,-4.7,1.5,3.2,2.8,-8.6,0.025,3.7,-4.3,1.2,0.5,0.9,-0.4,2.1,2.8,-0.077,0.6,0.6,-2.3,-5.4,0.6,3.6,0.7,-11.4,2000,Vladimir Stepania,Vladimir Stepania2000
On Court,VAN,179,0.487,36.2,68.2,52.6,51.0,9.7,6.0,15.1,104.9,0.446,31.8,63.8,47.4,52.5,10.3,7.7,18.1,99.4,0.041,4.4,4.4,5.2,-1.5,-0.5,-1.8,-2.9,5.4,2000,Joe Stephens,Joe Stephens2000
Off Court,VAN,3768,0.473,29.8,70.6,50.1,59.2,8.0,6.2,15.1,102.6,0.504,29.4,70.2,49.9,62.0,9.6,9.4,14.7,108.2,-0.031,0.5,0.5,0.1,-2.8,-1.7,-3.2,0.5,-5.6,2000,Joe Stephens,Joe Stephens2000
On − Off,VAN,5%,0.014,6.4,-2.4,2.5,-8.2,1.7,-0.2,0.0,2.3,-0.058,2.4,-6.4,-2.5,-9.5,0.7,-1.7,3.4,-8.8,0.072,3.9,3.9,5.1,1.3,1.2,1.4,-3.4,11.0,2000,Joe Stephens,Joe Stephens2000
On Court,TOR,376,0.422,29.8,74.8,49.8,60.3,9.0,9.1,11.6,97.0,0.493,25.2,70.2,50.2,65.6,6.7,8.8,15.4,105.0,-0.072,4.5,4.5,-0.4,-5.3,2.3,0.3,-3.9,-8.0,2000,Michael Stewart,Michael Stewart2000
Off Court,TOR,3548,0.468,30.1,71.5,50.3,65.8,8.6,9.8,12.4,104.6,0.479,28.5,69.9,49.7,59.0,7.3,7.4,14.1,103.3,-0.01,1.7,1.7,0.6,6.8,1.3,2.3,-1.8,1.3,2000,Michael Stewart,Michael Stewart2000
On − Off,TOR,10%,-0.046,-0.3,3.3,-0.5,-5.5,0.4,-0.7,-0.8,-7.6,0.014,-3.3,0.3,0.5,6.6,-0.6,1.4,1.3,1.7,-0.062,2.8,2.8,-1.0,-12.1,1.0,-2.0,-2.1,-9.3,2000,Michael Stewart,Michael Stewart2000
On Court,DEN,685,0.485,30.5,72.2,51.2,63.9,6.7,9.1,13.9,105.7,0.48,27.8,69.5,48.8,64.0,8.1,9.4,12.6,104.4,0.005,2.7,2.7,2.4,0.0,-1.4,-0.3,1.2,1.3,2000,Bryant Stith,Bryant Stith2000
Off Court,DEN,3262,0.475,28.9,71.5,50.0,62.2,7.1,10.9,14.0,102.2,0.478,28.5,71.1,50.0,64.0,7.7,8.1,12.4,105.7,-0.004,0.4,0.4,0.0,-1.8,-0.6,2.8,1.6,-3.5,2000,Bryant Stith,Bryant Stith2000
On − Off,DEN,17%,0.01,1.6,0.7,1.2,1.7,-0.4,-1.8,-0.1,3.5,0.002,-0.7,-1.6,-1.2,0.0,0.4,1.3,0.2,-1.3,0.009,2.3,2.3,2.4,1.8,-0.8,-3.1,-0.4,4.8,2000,Bryant Stith,Bryant Stith2000
On Court,UTA,2421,0.504,28.5,75.2,52.5,71.0,9.4,8.3,12.7,110.4,0.479,24.8,71.5,47.5,58.8,7.5,7.0,15.3,100.2,0.025,3.7,3.7,5.0,12.2,1.9,1.3,-2.6,10.2,2000,John Stockton,John Stockton2000
Off Court,UTA,1506,0.467,31.2,70.1,50.8,65.1,7.1,9.1,14.9,101.5,0.473,29.9,68.8,49.2,57.3,8.6,8.1,12.5,105.9,-0.006,1.2,1.2,1.6,7.7,-1.5,0.9,2.4,-4.4,2000,John Stockton,John Stockton2000
On − Off,UTA,62%,0.037,-2.7,5.1,1.7,5.9,2.3,-0.8,-2.2,8.9,0.006,-5.1,2.7,-1.7,1.5,-1.1,-1.1,2.8,-5.7,0.031,2.5,2.5,3.4,4.5,3.4,0.4,-5.0,14.6,2000,John Stockton,John Stockton2000
On Court,SAC,1738,0.484,27.9,68.5,48.2,58.6,9.6,6.8,13.9,104.7,0.471,31.5,72.1,51.8,57.0,8.5,7.4,15.3,102.0,0.013,-3.6,-3.6,-3.5,1.6,1.1,-0.7,-1.4,2.7,2000,Peja StojakoviÄ,Peja StojakoviÄ2000
Off Court,SAC,2203,0.488,27.5,70.7,48.9,60.3,9.6,5.8,14.2,103.6,0.484,29.3,72.5,51.1,61.6,9.5,6.9,14.9,102.8,0.003,-1.8,-1.8,-2.3,-1.2,0.1,-1.1,-0.7,0.8,2000,Peja StojakoviÄ,Peja StojakoviÄ2000
On − Off,SAC,44%,-0.004,0.4,-2.2,-0.7,-1.7,0.0,1.0,-0.3,1.1,-0.013,2.2,-0.4,0.7,-4.6,-1.0,0.5,0.4,-0.8,0.01,-1.8,-1.8,-1.2,2.8,1.0,0.4,-0.7,1.9,2000,Peja StojakoviÄ,Peja StojakoviÄ2000
On Court,POR,2360,0.506,29.1,73.4,52.2,63.6,8.1,7.6,13.1,108.4,0.467,26.6,70.9,47.8,62.2,8.2,6.2,13.5,100.6,0.039,2.5,2.5,4.4,1.5,-0.1,1.4,-0.4,7.8,2000,Damon Stoudamire,Damon Stoudamire2000
Off Court,POR,1570,0.494,32.3,70.7,52.8,63.9,9.0,6.9,15.9,106.3,0.451,29.3,67.7,47.2,57.4,9.7,7.3,15.0,98.3,0.042,3.1,3.1,5.7,6.4,-0.7,-0.3,0.9,8.0,2000,Damon Stoudamire,Damon Stoudamire2000
On − Off,POR,60%,0.012,-3.2,2.7,-0.6,-0.3,-0.9,0.7,-2.8,2.1,0.016,-2.7,3.2,0.6,4.8,-1.5,-1.1,-1.5,2.3,-0.003,-0.6,-0.6,-1.3,-4.9,0.6,1.7,-1.3,-0.2,2000,Damon Stoudamire,Damon Stoudamire2000
On Court,DAL,2018,0.489,25.2,66.9,46.1,55.3,8.6,7.3,12.0,106.4,0.488,33.1,74.8,53.9,58.3,7.2,7.0,13.4,107.7,0.001,-7.8,-7.8,-7.8,-3.0,1.4,0.3,-1.4,-1.4,2000,Erick Strickland,Erick Strickland2000
Off Court,DAL,1906,0.491,25.8,65.3,45.8,58.1,6.7,6.9,13.1,104.7,0.487,34.7,74.2,54.2,59.6,8.2,7.6,13.0,109.7,0.005,-8.8,-8.8,-8.4,-1.5,-1.4,-0.6,0.1,-5.0,2000,Erick Strickland,Erick Strickland2000
On − Off,DAL,51%,-0.002,-0.6,1.6,0.3,-2.8,1.9,0.4,-1.1,1.7,0.001,-1.6,0.6,-0.3,-1.3,-1.0,-0.6,0.4,-2.0,-0.004,1.0,1.0,0.6,-1.5,2.8,0.9,-1.5,3.6,2000,Erick Strickland,Erick Strickland2000
On Court,MIA,657,0.471,30.8,72.3,52.3,62.3,7.1,10.0,16.3,99.0,0.457,27.7,69.2,47.7,53.7,10.4,6.6,12.6,103.9,0.013,3.1,3.1,4.7,8.7,-3.3,3.4,3.7,-4.9,2000,Mark Strickland,Mark Strickland2000
Off Court,MIA,3281,0.5,27.8,73.0,51.5,65.4,7.9,9.5,13.1,106.4,0.452,27.0,72.2,48.5,57.5,8.0,6.9,13.4,98.9,0.048,0.8,0.8,3.0,7.9,-0.1,2.5,-0.3,7.5,2000,Mark Strickland,Mark Strickland2000
On − Off,MIA,17%,-0.029,3.0,-0.7,0.8,-3.1,-0.8,0.5,3.2,-7.4,0.005,0.7,-3.0,-0.8,-3.8,2.4,-0.3,-0.8,5.0,-0.035,2.3,2.3,1.7,0.8,-3.2,0.9,4.0,-12.4,2000,Mark Strickland,Mark Strickland2000
On Court,WAS,2176,0.478,30.0,71.1,50.6,58.9,7.5,6.4,14.5,103.2,0.5,28.9,70.0,49.4,61.6,9.1,8.2,12.8,109.1,-0.022,1.1,1.1,1.2,-2.7,-1.6,-1.8,1.7,-5.9,2000,Rod Strickland,Rod Strickland2000
Off Court,WAS,1758,0.473,31.3,72.4,51.3,58.8,8.0,7.7,14.2,103.5,0.474,27.6,68.7,48.7,56.9,8.7,9.3,13.6,103.7,-0.001,3.7,3.7,2.5,1.8,-0.7,-1.5,0.6,-0.2,2000,Rod Strickland,Rod Strickland2000
On − Off,WAS,55%,0.005,-1.3,-1.3,-0.7,0.1,-0.5,-1.3,0.3,-0.3,0.026,1.3,1.3,0.7,4.7,0.4,-1.1,-0.8,5.4,-0.021,-2.6,-2.6,-1.3,-4.5,-0.9,-0.3,1.1,-5.7,2000,Rod Strickland,Rod Strickland2000
On Court,ORL,145,0.483,33.8,72.9,53.0,54.2,6.5,3.7,15.9,104.2,0.493,27.1,66.2,47.0,66.7,10.4,7.8,11.5,108.1,-0.01,6.7,6.7,6.0,-12.5,-3.8,-4.1,4.4,-3.9,2000,Derek Strong,Derek Strong2000
Off Court,ORL,3777,0.472,31.6,69.8,50.7,53.9,9.4,8.5,15.2,102.0,0.475,30.2,68.4,49.3,64.6,8.9,7.7,16.0,101.3,-0.003,1.3,1.3,1.4,-10.7,0.4,0.8,-0.8,0.7,2000,Derek Strong,Derek Strong2000
On − Off,ORL,4%,0.011,2.2,3.1,2.3,0.3,-2.9,-4.8,0.7,2.2,0.018,-3.1,-2.2,-2.3,2.1,1.5,0.1,-4.5,6.8,-0.007,5.4,5.4,4.6,-1.8,-4.2,-4.9,5.2,-4.6,2000,Derek Strong,Derek Strong2000
On Court,DAL,59,0.471,19.0,67.3,41.8,56.9,9.4,3.8,9.6,100.7,0.514,32.7,81.0,58.2,49.0,6.7,10.9,15.8,111.5,-0.043,-13.7,-13.7,-16.4,7.8,2.7,-7.1,-6.2,-10.8,2000,Bruno Å undov,Bruno Å undov2000
Off Court,DAL,3865,0.491,25.6,66.1,46.0,56.6,7.7,7.2,12.6,105.6,0.487,33.9,74.4,54.0,59.1,7.7,7.2,13.2,108.6,0.003,-8.2,-8.2,-8.0,-2.5,0.0,0.0,-0.6,-3.0,2000,Bruno Å undov,Bruno Å undov2000
On − Off,DAL,2%,-0.02,-6.6,1.2,-4.2,0.3,1.7,-3.4,-3.0,-4.9,0.027,-1.2,6.6,4.2,-10.1,-1.0,3.7,2.6,2.9,-0.046,-5.5,-5.5,-8.4,10.3,2.7,-7.1,-5.6,-7.8,2000,Bruno Å undov,Bruno Å undov2000
On Court,CLE,2205,0.474,28.0,69.5,48.9,66.6,9.5,6.7,15.7,99.3,0.475,30.5,72.0,51.1,64.4,8.6,8.4,15.2,106.2,-0.001,-2.5,-2.5,-2.2,2.2,0.9,-1.7,0.5,-7.0,2000,Bob Sura,Bob Sura2000
Off Court,CLE,1744,0.459,28.6,72.1,49.9,63.3,8.4,6.4,13.8,99.7,0.473,27.9,71.4,50.1,66.0,8.0,8.8,14.0,104.5,-0.014,0.6,0.6,-0.1,-2.7,0.4,-2.4,-0.2,-4.8,2000,Bob Sura,Bob Sura2000
On − Off,CLE,56%,0.015,-0.6,-2.6,-1.0,3.3,1.1,0.3,1.9,-0.4,0.002,2.6,0.6,1.0,-1.6,0.6,-0.4,1.2,1.7,0.013,-3.1,-3.1,-2.1,4.9,0.5,0.7,0.7,-2.2,2000,Bob Sura,Bob Sura2000
On Court,MIN,2159,0.496,28.6,73.6,50.9,68.1,8.7,7.9,12.2,106.8,0.482,26.4,71.4,49.1,59.6,7.2,5.6,14.6,102.0,0.014,2.2,2.2,1.8,8.5,1.5,2.3,-2.3,4.8,2000,Wally Szczerbiak,Wally Szczerbiak2000
Off Court,MIN,1801,0.471,30.3,72.2,51.0,68.6,7.3,8.2,13.5,103.5,0.464,27.8,69.7,49.0,59.2,8.3,5.5,12.6,102.2,0.007,2.5,2.5,2.1,9.5,-1.0,2.7,0.8,1.3,2000,Wally Szczerbiak,Wally Szczerbiak2000
On − Off,MIN,55%,0.025,-1.7,1.4,-0.1,-0.5,1.4,-0.3,-1.3,3.3,0.018,-1.4,1.7,0.1,0.4,-1.1,0.1,2.0,-0.2,0.007,-0.3,-0.3,-0.3,-1.0,2.5,-0.4,-3.1,3.5,2000,Wally Szczerbiak,Wally Szczerbiak2000
On Court,IND,110,0.463,34.6,70.7,53.4,44.2,8.3,11.0,15.8,106.4,0.44,29.3,65.4,46.6,57.1,9.8,7.2,12.6,101.7,0.022,5.3,5.3,6.7,-13.0,-1.6,3.8,3.2,4.7,2000,Å½an Tabak,Å½an Tabak2000
Off Court,IND,3813,0.504,24.6,71.5,48.9,61.4,7.2,6.9,12.2,109.0,0.47,28.5,75.4,51.1,55.7,7.9,6.2,12.4,102.7,0.034,-3.9,-3.9,-2.1,5.7,-0.7,0.7,-0.1,6.4,2000,Å½an Tabak,Å½an Tabak2000
On − Off,IND,3%,-0.041,10.0,-0.8,4.5,-17.2,1.1,4.1,3.6,-2.6,-0.03,0.8,-10.0,-4.5,1.4,1.9,1.0,0.2,-1.0,-0.012,9.2,9.2,8.8,-18.7,-0.9,3.1,3.3,-1.7,2000,Å½an Tabak,Å½an Tabak2000
On Court,DEN,4,.318,42.9,75.0,54.5,33.3,12.5,0.0,0.0,100.0,.200,25.0,57.1,45.5,100.0,0.0,0.0,37.5,50.0,+.118,+17.9,+17.9,+9.1,-66.7,+12.5,0.0,-37.5,+50.0,2000,Johnny Taylor,Johnny Taylor2000
Off Court,DEN,3943,.477,29.1,71.6,50.2,62.5,7.0,10.6,14.0,102.8,.479,28.4,70.9,49.8,64.0,7.8,8.3,12.4,105.5,-.002,+0.7,+0.7,+0.4,-1.5,-0.8,+2.3,+1.6,-2.7,2000,Johnny Taylor,Johnny Taylor2000
On − Off,DEN,0%,-.159,+13.8,+3.4,+4.3,-29.2,+5.5,-10.6,-14.0,-2.8,-.279,-3.4,-13.8,-4.3,+36.0,-7.8,-8.3,+25.1,-55.5,+.120,+17.2,+17.2,+8.7,-65.2,+13.3,-2.3,-39.1,+52.7,2000,Johnny Taylor,Johnny Taylor2000
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,2000,Johnny Taylor,Johnny Taylor2000
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,2000,Johnny Taylor,Johnny Taylor2000
On Court,ORL,28,.520,29.6,75.0,55.6,46.2,7.6,5.7,16.7,107.6,.463,25.0,70.4,44.4,61.9,13.6,6.5,16.7,95.5,+.057,+4.6,+4.6,+11.1,-15.8,-6.1,-0.8,0.0,+12.1,2000,Johnny Taylor,Johnny Taylor2000
Off Court,ORL,3895,.472,31.7,69.8,50.8,54.0,9.3,8.3,15.2,102.0,.476,30.2,68.3,49.2,64.7,9.0,7.7,15.8,101.6,-.003,+1.5,+1.5,+1.5,-10.8,+0.3,+0.6,-0.6,+0.4,2000,Johnny Taylor,Johnny Taylor2000
On − Off,ORL,1%,+.048,-2.1,+5.2,+4.8,-7.8,-1.7,-2.6,+1.5,+5.6,-.013,-5.2,+2.1,-4.8,-2.8,+4.6,-1.2,+0.9,-6.1,+.060,+3.1,+3.1,+9.6,-5.0,-6.4,-1.4,+0.6,+11.7,2000,Johnny Taylor,Johnny Taylor2000
On Court,DEN,4,.318,42.9,75.0,54.5,33.3,12.5,0.0,0.0,100.0,.200,25.0,57.1,45.5,100.0,0.0,0.0,37.5,50.0,+.118,+17.9,+17.9,+9.1,-66.7,+12.5,0.0,-37.5,+50.0,2000,Johnny Taylor,Johnny Taylor2000
Off Court,DEN,3943,.477,29.1,71.6,50.2,62.5,7.0,10.6,14.0,102.8,.479,28.4,70.9,49.8,64.0,7.8,8.3,12.4,105.5,-.002,+0.7,+0.7,+0.4,-1.5,-0.8,+2.3,+1.6,-2.7,2000,Johnny Taylor,Johnny Taylor2000
On − Off,DEN,0%,-.159,+13.8,+3.4,+4.3,-29.2,+5.5,-10.6,-14.0,-2.8,-.279,-3.4,-13.8,-4.3,+36.0,-7.8,-8.3,+25.1,-55.5,+.120,+17.2,+17.2,+8.7,-65.2,+13.3,-2.3,-39.1,+52.7,2000,Johnny Taylor,Johnny Taylor2000
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,2000,Johnny Taylor,Johnny Taylor2000
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,2000,Johnny Taylor,Johnny Taylor2000
On Court,ORL,28,.520,29.6,75.0,55.6,46.2,7.6,5.7,16.7,107.6,.463,25.0,70.4,44.4,61.9,13.6,6.5,16.7,95.5,+.057,+4.6,+4.6,+11.1,-15.8,-6.1,-0.8,0.0,+12.1,2000,Johnny Taylor,Johnny Taylor2000
